,movie_name,production_year,movie_odid,production_budget,domestic_box_office,international_box_office,rating,creative_type,source,production_method,genre,sequel,running_time,world_wide_box_office
1103,Cars 2,2011,124080100,200000000,191450875,368704508,G,Kids Fiction,Original Screenplay,Digital Animation,Adventure,1.0,107.0,560155383
1104,Oz the Great and Powerful,2011,148250100,200000000,234770996,255588055,PG,Fantasy,Spin-Off,Animation/Live Action,Adventure,0.0,130.0,490359051
1105,Men in Black 3,2011,144790100,215000000,179020854,475192631,PG-13,Science Fiction,Based on Comic/Graphic Novel,Animation/Live Action,Adventure,1.0,104.0,654213485
1106,The Amazing Spider-Man,2011,125920100,220000000,262030663,495859604,PG-13,Super Hero,Based on Comic/Graphic Novel,Live Action,Adventure,1.0,136.0,757890267
1107,Battleship,2011,112540100,220000000,65233400,248244317,PG-13,Contemporary Fiction,Based on Game,Live Action,Action,0.0,130.0,313477717
1108,The Avengers,2011,117960100,225000000,623279547,894656350,PG-13,Super Hero,Based on Comic/Graphic Novel,Animation/Live Action,Action,0.0,143.0,1517935897
1109,John Carter,2011,140100100,275000000,73058679,209719421,PG-13,Science Fiction,Based on Fiction Book/Short Story,Live Action,Adventure,0.0,132.0,282778100
1110,Pirates of the Caribbean: On Stranger Tides,2011,126650100,410600000,241063875,804600000,PG-13,Fantasy,Based on Theme Park Ride,Live Action,Adventure,1.0,136.0,1045663875
1111,Atlas Shrugged: Part II,2012,177970100,10000000,3336053,0,PG-13,Science Fiction,Based on Fiction Book/Short Story,Live Action,Drama,1.0,112.0,3336053
1112,The Collection,2012,174800100,10000000,6810754,2079340,R,Contemporary Fiction,Original Screenplay,Live Action,Horror,1.0,82.0,8890094
1113,The Iceman,2012,185940100,10000000,1930282,1693327,R,Dramatization,Based on Real Life Events,Live Action,Drama,0.0,105.0,3623609
1114,Sparkle,2012,170940100,10000000,24397469,262854,PG-13,Historical Fiction,Remake,Live Action,Drama,0.0,112.0,24660323
1115,Mud,2012,180070100,10000000,21590086,9966873,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Drama,0.0,130.0,31556959
1116,Le prénom,2012,184450100,11000000,61611,25245794,Not Rated,Contemporary Fiction,Original Screenplay,Live Action,Unknown,0.0,0.0,25307405
1117,Inside Llewyn Davis,2012,184960100,11000000,13248209,19695038,R,Historical Fiction,Based on Factual Book/Article,Live Action,Drama,0.0,104.0,32943247
1118,Peeples,2012,171140100,11000000,9177065,130101,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,0.0,95.0,9307166
1119,Think Like a Man,2012,161370100,12000000,91547205,21826559,PG-13,Contemporary Fiction,Based on Factual Book/Article,Live Action,Romantic Comedy,0.0,122.0,113373764
1120,Katy Perry: Part of Me,2012,174660100,12000000,25326071,7374368,PG,Factual,Based on Real Life Events,Live Action,Concert/Performance,0.0,95.0,32700439
1121,Ernest et Celestine,2012,180410100,12500000,292562,9083882,Not Rated,Kids Fiction,Based on Fiction Book/Short Story,Hand Animation,Adventure,0.0,0.0,9376444
1122,The Paperboy,2012,177560100,12500000,677200,2844953,R,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Thriller/Suspense,0.0,107.0,3522153
1123,Admission,2012,181990100,13000000,18007317,726349,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,0.0,117.0,18733666
1124,Seven Psychopaths,2012,174080100,13500000,15024049,18011687,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0.0,109.0,33035736
1125,Fun Size ,2012,164810100,14000000,9409538,1757077,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0.0,86.0,11166615
1126,Mama,2012,162750100,15000000,71628180,76467386,PG-13,Fantasy,Based on Short Film,Live Action,Horror,0.0,109.0,148095566
1127,End of Watch,2012,173660100,15000000,41003371,16583235,R,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0.0,109.0,57586606
1128,Killing Them Softly,2012,174960100,15000000,14945541,24292902,R,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Thriller/Suspense,0.0,97.0,39238443
1129,Snitch,2012,176710100,15000000,42930462,14977272,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0.0,95.0,57907734
1130,The Place Beyond the Pines,2012,181290100,15000000,21403519,25607930,R,Contemporary Fiction,Original Screenplay,Live Action,Drama,0.0,140.0,47011449
1131,The Reluctant Fundamentalist,2012,181610100,15000000,528731,0,R,Contemporary Fiction,Original Screenplay,Live Action,Drama,0.0,128.0,528731
1132,Trance,2012,161240100,16000000,2322593,20271459,R,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0.0,101.0,22594052
1133,Pitch Perfect,2012,176830100,17000000,65001093,51043254,PG-13,Contemporary Fiction,Based on Factual Book/Article,Live Action,Comedy,0.0,112.0,116044347
1134,Evil Dead,2012,145010100,17000000,54239856,43538500,R,Fantasy,Remake,Live Action,Horror,0.0,91.0,97778356
1135,Phantom,2012,185040100,18000000,1034589,164921,R,Historical Fiction,Original Screenplay,Live Action,Thriller/Suspense,0.0,97.0,1199510
1136,De rouille et d’os,2012,174770100,19500000,2061449,27332185,R,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Drama,0.0,120.0,29393634
1137,Silent Hill: Revelation 3D,2012,175620100,20000000,17530219,38445453,R,Fantasy,Based on Game,Live Action,Horror,1.0,94.0,55975672
1138,Chasing Mavericks,2012,168840100,20000000,6002756,2298065,PG,Dramatization,Based on Real Life Events,Live Action,Drama,0.0,115.0,8300821
1139,Texas Chainsaw 3D,2012,163800100,20000000,34341945,13324068,R,Contemporary Fiction,Original Screenplay,Live Action,Horror,1.0,92.0,47666013
1140,Zambezia,2012,178490100,20000000,0,34454336,G,Kids Fiction,Original Screenplay,Digital Animation,Adventure,0.0,83.0,34454336
1141,Tyler Perry's Madea's Witness Protection,2012,175230100,20000000,65653242,1297645,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,1.0,114.0,66950887
1142,Silver Linings Playbook,2012,170290100,21000000,132092958,104319495,R,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Drama,0.0,122.0,236412453
1143,To Rome with Love,2012,171260100,21500000,16684352,57641663,R,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,0.0,112.0,74326015
1144,Diary of a Wimpy Kid: Dog Days,2012,165990100,22000000,49008662,28221033,PG,Kids Fiction,Based on Fiction Book/Short Story,Live Action,Adventure,1.0,94.0,77229695
1145,Hit & Run,2012,176420100,22000000,13749300,3467655,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0.0,95.0,17216955
1146,Dangerous Liaisons,2012,183340100,24200000,17000,10430579,Not Rated,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Drama,0.0,110.0,10447579
1147,Parental Guidance,2012,168850100,25000000,77267296,43565087,PG,Contemporary Fiction,Original Screenplay,Live Action,Adventure,0.0,104.0,120832383
1148,Cirque du Soleil: Worlds Away,2012,173670100,25000000,12512862,15500000,PG,Fantasy,Original Screenplay,Live Action,Drama,0.0,91.0,28012862
1149,Pain & Gain,2012,148310100,26000000,49875291,31400000,R,Contemporary Fiction,Based on Real Life Events,Live Action,Action,0.0,129.0,81275291
1150,Side Effects,2012,183810100,30000000,32172757,34569381,R,Science Fiction,Original Screenplay,Live Action,Thriller/Suspense,0.0,105.0,66742138
1151,The Last Stand,2012,164540100,30000000,12050299,36280458,R,Contemporary Fiction,Original Screenplay,Live Action,Action,0.0,107.0,48330757
1152,Warm Bodies,2012,169340100,30000000,66380662,48740946,PG-13,Fantasy,Based on Fiction Book/Short Story,Live Action,Romantic Comedy,0.0,97.0,115121608
1153,Dead Man Down,2012,177620100,30000000,10895295,8704679,R,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0.0,118.0,19599974
1154,42,2012,175670100,31000000,95020213,2450488,PG-13,Dramatization,Based on Real Life Events,Live Action,Drama,0.0,88.0,97470701
1155,Flight,2012,176370100,31000000,93772375,66786063,R,Contemporary Fiction,Original Screenplay,Live Action,Drama,0.0,138.0,160558438
1156,The Incredible Burt Wonderstone,2012,182960100,32000000,22537881,4854728,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0.0,100.0,27392609
1157,Broken City,2012,169370100,35000000,19701164,14778881,R,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0.0,108.0,34480045
1158,Alex Cross,2012,173010100,35000000,25888412,9538347,PG-13,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Thriller/Suspense,0.0,102.0,35426759
1159,Stolen,2012,177140100,35000000,289773,17677973,R,Contemporary Fiction,Original Screenplay,Live Action,Action,0.0,96.0,17967746
1160,What to Expect When You're Expecting,2012,161730100,37500000,41152203,47320813,PG-13,Contemporary Fiction,Based on Factual Book/Article,Live Action,Romantic Comedy,0.0,109.0,88473016
1161,The Master,2012,174670100,37500000,16247159,34400257,R,Historical Fiction,Original Screenplay,Live Action,Drama,0.0,136.0,50647416
1162,Paranoia,2012,176590100,40000000,7388654,8952113,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0.0,146.0,16340767
1163,Escape From Planet Earth,2012,172370100,40000000,57012977,17143633,PG,Kids Fiction,Original Screenplay,Digital Animation,Adventure,0.0,89.0,74156610
1164,Argo,2012,166690100,44500000,136025503,91115254,R,Historical Fiction,Based on Factual Book/Article,Live Action,Thriller/Suspense,0.0,120.0,227140757
1165,Savages,2012,163150100,45000000,47323100,35190390,R,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Thriller/Suspense,0.0,130.0,82513490
1166,Foodfight!,2012,107130100,45000000,0,73706,PG,Kids Fiction,Original Screenplay,Digital Animation,Adventure,0.0,91.0,73706
1167,Anna Karenina,2012,167170100,49000000,12816367,58188260,R,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Drama,0.0,129.0,71004627
1168,The Host,2012,143190100,50000000,26623701,37853350,PG-13,Science Fiction,Based on Fiction Book/Short Story,Live Action,Thriller/Suspense,0.0,88.0,64477051
1169,American Reunion,2012,161360100,50000000,56758835,180040376,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,1.0,112.0,236799211
1170,Beautiful Creatures,2012,173220100,50000000,19452138,40830738,PG-13,Fantasy,Based on Fiction Book/Short Story,Live Action,Thriller/Suspense,0.0,123.0,60282876
1171,Zero Dark Thirty,2012,162120100,52500000,95720716,38891719,R,Dramatization,Based on Real Life Events,Live Action,Drama,0.0,137.0,134612435
1172,Trouble with the Curve,2012,172630100,60000000,35763137,12055776,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Drama,0.0,111.0,47818913
1173,Jack Reacher,2012,177040100,60000000,80070736,137300000,PG-13,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Drama,0.0,130.0,217370736
1174,2 Guns,2012,179790100,61000000,75612460,56880555,R,Contemporary Fiction,Based on Comic/Graphic Novel,Live Action,Action,0.0,109.0,132493015
1175,"I, Frankenstein",2012,169110100,65000000,19075290,55500000,PG-13,Fantasy,Based on Comic/Graphic Novel,Live Action,Action,0.0,92.0,74575290
1176,Les Miserables,2012,167200100,65000000,148809770,293359282,PG-13,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Musical,0.0,158.0,442169052
1177,Resident Evil: Retribution,2012,158870100,65000000,42345531,198302098,R,Science Fiction,Based on Game,Live Action,Action,1.0,95.0,240647629
1178,Escape Plan,2012,143400100,70000000,25135965,78600000,R,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0.0,115.0,103735965
1179,Astérix et Obélix: Au service de Sa Majesté ,2012,184080100,77600000,0,60680125,Unknown,Fantasy,Based on Comic/Graphic Novel,Live Action,Adventure,1.0,110.0,60680125
1180,Walking with Dinosaurs,2012,165950100,80000000,36076121,87292721,PG,Kids Fiction,Based on TV,Animation/Live Action,Adventure,0.0,87.0,123368842
1181,Grown Ups 2,2012,172360100,80000000,133668525,113355283,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,1.0,100.0,247023808
1182,Pompeii,2012,115430100,80000000,23169033,85300000,PG-13,Historical Fiction,Original Screenplay,Live Action,Drama,0.0,102.0,108469033
1183,The Secret Life of Walter Mitty,2012,142640100,91000000,58236838,129624345,PG,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Adventure,0.0,114.0,187861183
1184,A Good Day to Die Hard,2012,142430100,92000000,67349198,236900000,R,Contemporary Fiction,Original Screenplay,Live Action,Action,1.0,98.0,304249198
1185,Ice Age: Continental Drift,2012,153070100,95000000,161321843,718443294,PG,Fantasy,Original Screenplay,Digital Animation,Adventure,1.0,87.0,879765137
1186,The Expendables 2,2012,160040100,100000000,85028192,226951064,R,Contemporary Fiction,Original Screenplay,Live Action,Action,1.0,103.0,311979256
1187,Ender's Game,2012,106580100,110000000,61737191,66246092,PG-13,Science Fiction,Based on Fiction Book/Short Story,Live Action,Adventure,0.0,114.0,127983283
1188,Gravity,2012,144130100,110000000,274092705,419605968,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0.0,91.0,693698673
1189,Oblivion,2012,163130100,120000000,89107235,198809398,PG-13,Science Fiction,Based on Comic/Graphic Novel,Live Action,Thriller/Suspense,0.0,125.0,287916633
1190,Elysium,2012,140150100,120000000,93050117,193141974,R,Science Fiction,Original Screenplay,Live Action,Action,0.0,109.0,286192091
1191,Total Recall,2012,143450100,125000000,58877969,152978119,PG-13,Science Fiction,Based on Fiction Book/Short Story,Live Action,Action,0.0,117.0,211856088
1192,After Earth,2012,167400100,130000000,60522097,190977568,PG-13,Science Fiction,Original Screenplay,Live Action,Action,0.0,99.0,251499665
1193,"The Twilight Saga: Breaking Dawn, Part 2",2012,139990100,136200000,292324737,537400000,PG-13,Fantasy,Based on Fiction Book/Short Story,Live Action,Drama,1.0,115.0,829724737
1194,G.I. Joe: Retaliation,2012,145700100,140000000,122523060,253217645,PG-13,Contemporary Fiction,Based on Toy,Animation/Live Action,Action,1.0,110.0,375740705
1195,Madagascar 3: Europe's Most Wanted,2012,113780100,145000000,216391482,530529789,PG,Kids Fiction,Original Screenplay,Digital Animation,Adventure,1.0,85.0,746921271
1196,Rise of the Guardians,2012,128880100,145000000,103412758,203488144,PG,Kids Fiction,Based on Fiction Book/Short Story,Digital Animation,Adventure,0.0,97.0,306900902
1197,Wrath of the Titans,2012,141880100,150000000,83670083,221600000,PG-13,Fantasy,Based on Folk Tale/Legend/Fairytale,Animation/Live Action,Adventure,1.0,99.0,305270083
1198,Fast and Furious 6,2012,163420100,160000000,238679850,550620594,PG-13,Contemporary Fiction,Based on Factual Book/Article,Live Action,Action,1.0,130.0,789300444
1199,Wreck-It Ralph,2012,158880100,165000000,189412677,307098844,PG,Kids Fiction,Original Screenplay,Digital Animation,Adventure,0.0,101.0,496511521
1200,Brave,2012,124130100,185000000,237282182,317324350,PG,Kids Fiction,Original Screenplay,Digital Animation,Adventure,0.0,93.0,554606532
1201,The Great Gatsby,2012,145420100,190000000,144840419,206200000,PG-13,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Drama,0.0,141.0,351040419
1202,Star Trek Into Darkness,2012,134620100,190000000,228778661,238602923,PG-13,Science Fiction,Based on TV,Live Action,Adventure,1.0,132.0,467381584
1203,Skyfall,2012,153090100,200000000,304360277,806166704,PG-13,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Action,1.0,143.0,1110526981
1204,Monsters University,2012,139860100,200000000,268488329,475100000,G,Kids Fiction,Original Screenplay,Digital Animation,Adventure,1.0,102.0,743588329
1205,Iron Man 3,2012,146800100,200000000,408992272,806400000,PG-13,Super Hero,Based on Comic/Graphic Novel,Animation/Live Action,Action,1.0,130.0,1215392272
1206,Man of Steel,2012,125160100,225000000,291045518,376954000,PG-13,Super Hero,Based on Comic/Graphic Novel,Live Action,Action,1.0,142.0,667999518
1207,The Hobbit: An Unexpected Journey,2012,126540100,250000000,303003568,714000000,PG-13,Fantasy,Based on Fiction Book/Short Story,Animation/Live Action,Adventure,1.0,169.0,1017003568
1208,The Dark Knight Rises,2012,140240100,275000000,448139099,636300000,PG-13,Super Hero,Based on Comic/Graphic Novel,Live Action,Action,1.0,164.0,1084439099
1209,50 to 1,2013,198280100,10000000,1069454,0,PG-13,Dramatization,Based on Real Life Events,Live Action,Drama,0.0,110.0,1069454
1210,Parkland,2013,195180100,10000000,641439,974914,PG-13,Historical Fiction,Original Screenplay,Live Action,Drama,0.0,94.0,1616353
1211,Hross i oss,2013,228350100,10000000,11894,0,Not Rated,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0.0,81.0,11894
1212,One Direction: This is Us,2013,176980100,10000000,28873374,39668412,PG,Factual,Based on Real Life Events,Live Action,Concert/Performance,0.0,92.0,68541786
1213,"Cinco de Mayo, La Batalla",2013,187290100,10000000,173472,0,R,Dramatization,Based on Real Life Events,Live Action,Action,0.0,125.0,173472
1214,Paranormal Activity: The Ghost Dimension,2013,183320100,10000000,18297124,59662250,R,Contemporary Fiction,Original Screenplay,Live Action,Horror,1.0,88.0,77959374
1215,Bad Words,2013,192610100,10000000,7779614,63531,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0.0,89.0,7843145
1216,The Last Days on Mars,2013,197330100,10600000,24084,237280,R,Science Fiction,Original Screenplay,Live Action,Thriller/Suspense,0.0,98.0,261364
1217,Philomena,2013,198260100,12000000,37709979,61253413,PG-13,Contemporary Fiction,Based on Factual Book/Article,Live Action,Drama,0.0,97.0,98963392
