,genre_ids,id,original_language,original_title,popularity,release_date,title,vote_average,vote_count,genre_list,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,history,horror,music,mystery,romance,scifi,TV_movie,thriller,war,western
12282,[99],299309,en,The Last Patrol,1.4,2014-10-23,The Last Patrol,5.0,3,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12283,[27],298966,en,The Pick-Axe Murders Part III: The Final Chapter,1.4,2014-05-03,The Pick-Axe Murders Part III: The Final Chapter,5.0,1,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12284,[28],267376,ru,Спираль,1.4,2014-04-29,Spiral,5.0,2,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12285,[99],250290,ro,"București, unde ești?",1.4,2014-12-06,Where are you Bucharest?,5.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12286,[16],307697,en,Footprints,1.4,2014-01-12,Footprints,4.8,6,['Animation'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12287,"[53, 80, 18]",298291,en,A Warden's Ransom,1.4,2014-10-11,A Warden's Ransom,4.6,5,"['Thriller', 'Crime', 'Drama']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12288,"[10770, 80, 9648, 53]",309317,en,My Daughter Must Live,1.4,2014-07-15,My Daughter Must Live,4.6,7,"['TV Movie', 'Crime', 'Mystery', 'Thriller']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
12289,"[53, 27, 9648]",292636,de,A Cry from Within,1.4,2014-04-03,A Cry from Within,4.6,7,"['Thriller', 'Horror', 'Mystery']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12290,"[35, 18, 10749, 10770]",256599,en,June in January,1.4,2014-01-11,June in January,4.6,9,"['Comedy', 'Drama', 'Romance', 'TV Movie']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
12291,[99],339209,en,Hating Obama,1.4,2014-09-19,Hating Obama,4.5,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12292,"[10749, 18]",327308,en,Elenore Makes Love,1.4,2014-01-01,Elenore Makes Love,4.5,2,"['Romance', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12293,"[10752, 28]",261492,en,The Bunker,1.4,2014-04-08,The Bunker,4.5,2,"['War', 'Action']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12294,[99],266045,en,Warrior: The Ultimate Legend,1.4,2014-04-17,Warrior: The Ultimate Legend,4.3,2,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12295,[10751],270600,ru,A Tiger's Tail,1.4,2014-05-13,A Tiger's Tail,4.2,6,['Family'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12296,"[53, 10770]",298821,en,Fatal Acquittal,1.4,2014-08-03,Fatal Acquittal,4.1,4,"['Thriller', 'TV Movie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12297,"[53, 27, 28]",299730,en,The Dead the Damned and the Darkness,1.4,2014-10-07,The Dead the Damned and the Darkness,4.1,7,"['Thriller', 'Horror', 'Action']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12298,[18],308425,es,Amapola,1.4,2014-12-05,Amapola,4.0,5,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12299,"[10402, 18, 10752]",293787,en,From Here To Eternity: The Musical,1.4,2014-10-02,From Here To Eternity: The Musical,4.0,1,"['Music', 'Drama', 'War']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
12300,"[18, 10749]",252053,hi,Yaariyan,1.4,2014-01-10,Yaariyan,4.0,3,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12301,"[53, 10770, 80, 9648]",258353,en,The Good Mistress,1.4,2014-02-15,The Good Mistress,3.6,11,"['Thriller', 'TV Movie', 'Crime', 'Mystery']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
12302,"[16, 35, 10751]",201207,da,Otto er et næsehorn,1.4,2014-02-18,Otto the Rhino,3.5,4,"['Animation', 'Comedy', 'Family']",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12303,0,344849,en,The Shop,1.4,2014-06-16,The Shop,3.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12304,"[10749, 35, 18]",344671,en,It's Not a Date,1.4,2014-08-16,It's Not a Date,3.0,2,"['Romance', 'Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12305,"[10752, 27]",210734,en,Battlefield Death Tales,1.4,2014-02-18,Battlefield Death Tales,2.9,5,"['War', 'Horror']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12306,"[18, 36]",272923,en,Katherine of Alexandria,1.4,2014-02-01,Katherine of Alexandria,2.9,4,"['Drama', 'History']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12307,"[53, 18, 878]",326576,en,Dawn of the Crescent Moon,1.4,2014-04-05,Dawn of the Crescent Moon,2.0,1,"['Thriller', 'Drama', 'Science Fiction']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
12308,0,286986,en,37,1.4,2014-08-08,37,0.5,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12309,[28],280416,en,Gun Hill,1.399,2014-07-02,Gun Hill,6.4,7,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12310,[35],303993,en,Sarah Millican: Home Bird Live,1.399,2014-11-17,Sarah Millican: Home Bird Live,5.9,5,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12311,"[80, 28, 35]",82028,nl,Black Out,1.3969999999999998,2014-02-20,Black Out,5.8,19,"['Crime', 'Action', 'Comedy']",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12312,[35],333115,en,Cops Cum Dicks and Flying,1.39,2014-11-18,Cops Cum Dicks and Flying,3.0,1,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12313,0,347788,en,A Wife's Secret,1.39,2014-01-01,A Wife's Secret,1.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12314,"[99, 36]",261855,en,1971,1.389,2014-04-18,1971,7.8,5,"['Documentary', 'History']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12315,[27],286452,en,Varsity Blood,1.389,2014-08-19,Varsity Blood,3.7,7,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12316,[99],250650,en,Captivated: The Trials of Pamela Smart,1.3869999999999998,2014-01-17,Captivated: The Trials of Pamela Smart,6.4,14,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12317,"[35, 16, 18]",288581,en,Rocks in my Pockets,1.3840000000000001,2014-09-05,Rocks in my Pockets,8.7,7,"['Comedy', 'Animation', 'Drama']",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12318,[16],252520,ja,ショート・ピース,1.3840000000000001,2014-04-18,Short Peace,6.9,19,['Animation'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12319,"[53, 27]",286025,en,Antisocial Behavior,1.381,2014-01-17,Antisocial Behavior,4.1,5,"['Thriller', 'Horror']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12320,[28],322236,en,Rogue Strike,1.38,2014-12-16,Rogue Strike,5.0,1,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12321,[18],408429,en,Perfect Cowboy,1.379,2014-07-13,Perfect Cowboy,5.0,1,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12322,[18],280030,en,Farewell Baghdad,1.3780000000000001,2014-10-26,Farewell Baghdad,10.0,1,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12323,"[99, 27]",563588,en,You're Invited: The Making of Night of the Demons,1.3780000000000001,2014-02-04,You're Invited: The Making of Night of the Demons,8.0,1,"['Documentary', 'Horror']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12324,[99],257407,en,Actress,1.3780000000000001,2014-11-07,Actress,6.4,7,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12325,[99],299468,es,Russian Yeti: The Killer Lives,1.3780000000000001,2014-06-01,Russian Yeti: The Killer Lives,6.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12326,[99],253291,en,DamNation,1.3769999999999998,2014-03-10,DamNation,7.3,7,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12327,[10402],190827,en,I Am Hardwell,1.376,2014-03-27,I Am Hardwell,7.4,7,['Music'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12328,[10751],307115,en,12 Dog Days Till Christmas,1.3719999999999999,2014-11-29,12 Dog Days Till Christmas,5.4,8,['Family'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12329,"[18, 53]",261818,en,Glass Chin,1.368,2014-04-19,Glass Chin,5.7,5,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12330,"[99, 10402]",250578,en,Swedish House Mafia - Leave the World Behind,1.365,2014-03-12,Leave the World Behind,7.3,31,"['Documentary', 'Music']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12331,[35],259395,en,Tom Segura: Completely Normal,1.3630000000000002,2014-03-15,Tom Segura: Completely Normal,7.6,19,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12332,"[18, 53]",218670,en,One Eyed Girl,1.3630000000000002,2014-10-24,One Eyed Girl,5.1,13,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12333,[35],306626,en,Holiday Miracle,1.3619999999999999,2014-12-01,Holiday Miracle,3.6,11,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12334,"[12, 35, 10751, 14, 16]",322603,xx,Sweet Cocoon,1.358,2014-12-31,Sweet Cocoon,5.8,13,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Animation']",0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12335,"[16, 10751, 14, 10770]",312100,en,Elf: Buddy's Musical Christmas,1.358,2014-12-16,Elf: Buddy's Musical Christmas,4.8,12,"['Animation', 'Family', 'Fantasy', 'TV Movie']",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
12336,"[35, 18, 10752]",248401,en,A Farewell to Fools,1.358,2014-03-07,A Farewell to Fools,3.8,6,"['Comedy', 'Drama', 'War']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12337,"[10402, 99]",242049,en,Beautiful Noise,1.3559999999999999,2014-05-31,Beautiful Noise,6.5,5,"['Music', 'Documentary']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12338,"[53, 18, 27, 878]",279817,en,Of Silence,1.354,2014-01-14,Of Silence,4.1,11,"['Thriller', 'Drama', 'Horror', 'Science Fiction']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
12339,[35],279332,en,Mom's Day Away,1.3519999999999999,2014-05-11,Mom's Day Away,5.6,5,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12340,[10749],290654,en,Rescuing Madison,1.35,2014-09-04,Rescuing Madison,4.8,4,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12341,"[35, 18]",345001,en,Foreign Relations,1.347,2014-03-28,Foreign Relations,6.0,3,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12342,"[27, 53, 9648]",264269,ru,Vladeniye 18,1.3459999999999999,2014-04-04,Apartment 18,5.6,7,"['Horror', 'Thriller', 'Mystery']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12343,"[12, 28]",451962,en,The Gentleman's Wager,1.341,2014-07-29,The Gentleman's Wager,10.0,1,"['Adventure', 'Action']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12344,"[27, 53]",295627,en,Spawn: The Recall,1.334,2014-09-13,Spawn: The Recall,6.4,15,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12345,[35],300998,en,Lee Evans: Monsters,1.327,2014-11-17,Lee Evans: Monsters,7.8,10,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12346,"[80, 18, 53]",371507,ru,Саранча,1.325,2014-12-24,Locust,5.6,10,"['Crime', 'Drama', 'Thriller']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12347,[18],291348,en,A Matter of Faith,1.325,2014-10-17,A Matter of Faith,4.9,20,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12348,[53],294825,en,Rumors of Wars,1.325,2014-05-02,Rumors of Wars,3.3,6,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12349,"[16, 35, 27]",381372,en,The Fog of Courage,1.3230000000000002,2014-10-31,The Fog of Courage,7.3,4,"['Animation', 'Comedy', 'Horror']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12350,"[12, 878]",291167,en,Crystal Skulls,1.3230000000000002,2014-09-06,Crystal Skulls,3.1,9,"['Adventure', 'Science Fiction']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12351,"[10402, 18, 10751]",303179,en,The One I Wrote for You,1.3219999999999998,2014-11-14,The One I Wrote for You,5.7,6,"['Music', 'Drama', 'Family']",0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
12352,"[12, 16, 10751]",63486,ja,少年猿飛佐助,1.319,1961-06-22,Magic Boy,7.0,4,"['Adventure', 'Animation', 'Family']",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12353,"[35, 16]",314353,en,Yearbook,1.314,2014-01-17,Yearbook,6.0,12,"['Comedy', 'Animation']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12354,"[53, 27]",394115,en,Dead End,1.314,2014-10-16,Dead End,3.8,6,"['Thriller', 'Horror']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12355,"[35, 10751]",266313,en,A Day Late and a Dollar Short,1.311,2014-04-19,A Day Late and a Dollar Short,6.3,12,"['Comedy', 'Family']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12356,[18],291423,en,Wheels,1.31,2014-04-27,Wheels,7.8,6,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12357,[99],296095,en,Little White Lie,1.3090000000000002,2014-07-29,Little White Lie,7.0,3,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12358,"[18, 35]",308919,en,Wishin' and Hopin',1.3090000000000002,2014-11-23,Wishin' and Hopin',3.7,3,"['Drama', 'Comedy']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12359,0,256971,bn,জাতিস্মর,1.308,2014-02-28,Jaatishwar,7.1,7,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12360,"[80, 18, 9648]",258350,en,The Girl He Met Online,1.308,2014-02-08,The Girl He Met Online,5.1,7,"['Crime', 'Drama', 'Mystery']",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12361,"[99, 10402]",257614,en,As the Palaces Burn,1.305,2014-02-16,As the Palaces Burn,7.2,14,"['Documentary', 'Music']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12362,"[53, 27, 9648]",296855,en,The Thing on the Doorstep,1.295,2014-01-01,The Thing on the Doorstep,4.0,5,"['Thriller', 'Horror', 'Mystery']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12363,[27],260602,en,Tom Holland's Twisted Tales,1.2890000000000001,2014-04-01,Tom Holland's Twisted Tales,4.1,7,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12364,[18],276938,en,Punjab 1984,1.288,2014-06-27,Punjab 1984,9.0,5,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12365,"[27, 53]",253205,en,Deadly Weekend,1.285,2014-01-28,Deadly Weekend,3.1,18,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12366,"[36, 28, 10752]",273157,th,ตํานานสมเด็จพระนเรศวรมหาราช ภาค ๕ : ยุทธหัตถี,1.284,2014-05-29,King Naresuan 5,4.5,3,"['History', 'Action', 'War']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12367,[35],274326,en,Trailer Park Boys - Live in F**kin' Dublin,1.2830000000000001,2014-05-01,Trailer Park Boys - Live in F**kin' Dublin,5.8,19,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12368,"[12, 16, 10402, 878]",309786,en,Poet Anderson: The Dream Walker,1.2819999999999998,2014-12-09,Poet Anderson: The Dream Walker,5.9,5,"['Adventure', 'Animation', 'Music', 'Science Fiction']",0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12369,0,326132,en,Crescendo! The Power of Music,1.281,2014-10-20,Crescendo! The Power of Music,7.2,5,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12370,[37],326045,en,Lonesome Dove Church,1.28,2014-08-04,Lonesome Dove Church,7.5,1,['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12371,"[99, 10770]",302701,en,Rand University,1.2790000000000001,2014-11-11,Rand University,8.8,2,"['Documentary', 'TV Movie']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12372,[35],255369,en,Jerked,1.278,2014-03-08,Jerked,5.3,2,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12373,[35],293880,en,Hollidaysburg,1.273,2014-09-19,Hollidaysburg,5.9,19,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12374,"[12, 10751, 14]",297963,nl,Wiplala,1.271,2014-12-20,Wiplala,6.0,8,"['Adventure', 'Family', 'Fantasy']",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12375,[18],270756,en,Return to Zero,1.27,2014-05-17,Return to Zero,6.4,11,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12376,[35],300685,en,Jeff Dunham: All Over the Map,1.27,2014-11-18,Jeff Dunham: All Over the Map,5.3,11,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12377,"[99, 18]",264164,es,Mala Mala,1.268,2014-04-19,Mala Mala,6.7,10,"['Documentary', 'Drama']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12378,[10402],19352,en,We Will Rock You,1.2670000000000001,2014-11-24,We Will Rock You,9.1,11,['Music'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12379,"[99, 10402]",242093,en,Under the Electric Sky,1.266,2014-05-29,Under the Electric Sky,6.4,9,"['Documentary', 'Music']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12380,"[10749, 35]",270672,en,The Formula,1.2570000000000001,2014-04-15,The Formula,4.0,9,"['Romance', 'Comedy']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12381,[35],250539,en,Nick Thune: Folk Hero,1.255,2014-02-18,Nick Thune: Folk Hero,7.0,3,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12382,"[14, 16]",292106,en,Dixie y la rebelión zombi (Dixie eta matxinada zonbia),1.255,2014-10-06,"Mummy, I'm a Zombie",2.5,3,"['Fantasy', 'Animation']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12383,"[53, 27, 9648]",360726,en,The Before Time,1.254,2014-01-01,The Before Time,3.4,4,"['Thriller', 'Horror', 'Mystery']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12384,0,256559,en,Showing Up,1.25,2014-02-25,Showing Up,9.8,2,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12385,[99],331745,en,Top Spin,1.249,2014-11-15,Top Spin,6.9,10,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12386,[18],292396,en,Deliverance Creek,1.249,2014-09-13,Deliverance Creek,6.2,5,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12387,[18],303515,ru,Кино про Алексеева,1.244,2014-11-18,The Movie about Alekseev,6.6,10,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12388,0,323374,en,Lemonade War,1.2429999999999999,2014-09-30,Lemonade War,5.5,2,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12389,[99],297624,en,Out of Print,1.242,2014-08-23,Out of Print,5.5,4,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12390,[99],125414,en,The Final Member,1.24,2014-04-18,The Final Member,6.0,16,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12391,[99],265672,en,Fight Church,1.24,2014-09-16,Fight Church,5.3,3,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12392,"[99, 10402]",297398,en,Katy Perry: Getting Intimate,1.24,2014-12-16,Katy Perry: Getting Intimate,4.3,3,"['Documentary', 'Music']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12393,[99],259999,en,Keep On Keepin’ On,1.239,2014-08-08,Keep On Keepin’ On,7.1,9,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12394,[35],137960,en,The Discoverers,1.238,2014-05-16,The Discoverers,5.8,4,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12395,[99],250651,en,The Case Against 8,1.235,2014-06-06,The Case Against 8,7.9,8,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12396,0,218482,en,Stripped,1.232,2014-04-01,Stripped,6.6,10,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12397,[99],411847,en,Indie Game: Life After,1.2309999999999999,2014-08-18,Indie Game: Life After,6.6,12,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12398,"[80, 18, 53]",372174,en,House of Manson,1.228,2014-01-01,House of Manson,5.0,9,"['Crime', 'Drama', 'Thriller']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12399,"[16, 18, 10751]",77859,ja,チリンの鈴,1.226,1983-04-08,Ringing Bell,6.9,11,"['Animation', 'Drama', 'Family']",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
12400,"[10751, 16]",172625,de,Felix - Ein Hase auf Weltreise,1.2229999999999999,2014-02-01,Felix: All Around the World,8.3,6,"['Family', 'Animation']",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12401,"[18, 53]",436146,en,Seven Lucky Gods,1.219,2014-04-04,Seven Lucky Gods,8.0,2,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12402,"[35, 18]",238398,en,Grantham and Rose,1.218,2014-03-23,Grantham and Rose,6.8,4,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12403,[99],306060,en,Richard Pryor: Icon,1.217,2014-11-23,Richard Pryor: Icon,5.9,8,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12404,[99],343880,en,A Murder in the Park,1.215,2015-06-26,A Murder in the Park,7.6,8,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12405,[99],272822,en,Back on Board: Greg Louganis,1.214,2014-06-25,Back on Board: Greg Louganis,7.5,6,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12406,[35],297098,en,Chelsea Handler: Uganda Be Kidding Me Live,1.213,2014-10-10,Chelsea Handler: Uganda Be Kidding Me Live,6.4,22,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12407,[18],253257,en,I Believe in Unicorns,1.2109999999999999,2014-03-09,I Believe in Unicorns,4.4,8,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12408,[99],253262,en,The Great Invisible,1.21,2014-03-09,The Great Invisible,6.7,9,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12409,"[80, 9648, 10770]",313040,en,A Christmas Mystery,1.205,2014-11-30,A Christmas Mystery,6.0,2,"['Crime', 'Mystery', 'TV Movie']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12410,[27],293536,en,Werewolf Rising,1.2,2014-01-01,Werewolf Rising,2.7,5,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12411,[99],253150,en,Plastic Galaxy: The Story of Star Wars Toys,1.198,2014-01-14,Plastic Galaxy: The Story of Star Wars Toys,6.6,16,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12412,[18],273261,en,Red Knot,1.198,2014-05-31,Red Knot,5.6,7,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12413,"[18, 35]",312171,ru,"Sex, кофе, сигареты",1.193,2014-11-20,"Sex, Coffee, Cigarettes",6.0,2,"['Drama', 'Comedy']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12414,[99],314407,en,Cocaine Cowboys: Reloaded,1.1909999999999998,2014-04-08,Cocaine Cowboys: Reloaded,7.4,16,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12415,"[18, 14, 9648]",347520,en,The After,1.1909999999999998,2014-02-06,The After,6.7,25,"['Drama', 'Fantasy', 'Mystery']",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
12416,"[10751, 12]",329527,en,Pirate's Code: The Adventures of Mickey Matson,1.189,2014-10-16,Pirate's Code: The Adventures of Mickey Matson,7.0,3,"['Family', 'Adventure']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
